SHIPMT_ID,ORIG_STATE,ORIG_MA,ORIG_CFS_AREA,DEST_STATE,DEST_MA,DEST_CFS_AREA,NAICS,QUARTER,SCTG,MODE,SHIPMT_VALUE,SHIPMT_WGHT,SHIPMT_DIST_GC,SHIPMT_DIST_ROUTED,TEMP_CNTL_YN,EXPORT_YN,EXPORT_CNTRY,HAZMAT,WGT_FACTOR
0032365,38,99999,38-99999,38,99999,38-99999,4249,2,23,05,6378,2630,51,63,N,N,N,N,409.4
0032366,48,12420,48-12420,51,47900,51-47900,334,3,35,14,5868,7,1284,1489,N,N,N,N,469.8
0032367,15,46520,15-46520,15,46520,15-46520,4243,2,30,14,845,33,2,20,N,Y,O,N,439.6
0032368,39,99999,39-99999,39,99999,39-99999,4237,2,33,04,131,16,4,4,N,N,N,N,44.6
0032369,33,148,33-148,39,99999,39-99999,331,2,40,14,1415,55,620,774,N,N,N,N,84.6
0032370,12,370,12-370,12,422,12-422,4232,2,23,05,1537,1317,197,226,N,N,N,N,435.9
0032371,47,400,47-400,21,99999,21-99999,322,2,28,14,5,1,19,22,N,N,N,N,26.9
0032372,13,99999,13-99999,13,99999,13-99999,4242,2,21,04,1646,24,66,78,Y,N,N,N,159.5
0032373,12,422,12-422,35,99999,35-99999,333,3,32,11,499,4,1522,1605,N,N,N,N,191.6
0032374,06,348,06-348,06,348,06-348,322,1,27,04,9380,32099,10,12,N,N,N,N,80.0
0032375,06,488,06-488,06,348,06-348,312,2,08,04,566754,20849,389,428,Y,N,N,N,41.9
0032376,55,99999,55-99999,19,99999,19-99999,325,4,23,04,55852,42551,128,176,N,N,N,N,23.6
0032377,40,416,40-416,40,416,40-416,327,1,31,05,231,10850,7,10,N,N,N,N,43.2
0032378,49,482,49-482,06,488,06-488,326,4,24,14,466,47,600,750,N,N,N,N,86.3
0032379,39,184,39-184,39,184,39-184,5111,2,29,05,3,1,4,5,N,N,N,N,107.5
0032380,20,312,20-312,19,99999,19-99999,311,4,05,05,2278,1055,254,328,Y,N,N,N,24.8
0032381,47,400,47-400,47,400,47-400,325,3,24,14,431,2,51,66,N,N,N,N,306.6
0032382,53,500,53-500,53,500,53-500,4242,2,21,14,10301,47,3,3,N,N,N,N,1511.2
0032383,36,464,36-464,10,428,10-428,4234,1,35,14,99,1,253,359,N,N,N,N,49372.0
0032384,09,99999,09-99999,06,472,06-472,326,4,24,14,1464,10,2583,2969,N,N,N,N,88.2
0032385,51,40060,51-40060,51,545,51-545,4249,4,03,05,12909,49858,16,20,N,N,N,N,47.8
0032386,08,216,08-216,26,220,26-220,4238,3,34,14,1117,34,1158,1271,N,N,N,N,2555.1
0032387,18,294,18-294,26,220,26-220,4231,4,36,14,4,20,275,366,N,N,N,N,498.0
0032388,34,408,34-408,34,408,34-408,333,4,24,14,741,9,53,69,N,N,N,N,88.7
0032389,06,348,06-348,06,348,06-348,4238,1,33,05,90,68,26,30,N,N,N,N,213.1
0032390,06,348,06-348,06,348,06-348,4234,4,35,14,55,6,20,24,N,N,N,N,4505.1
0032391,51,545,51-545,51,47900,51-47900,327,4,31,04,3431,41436,145,187,N,N,N,N,48.8
0032392,39,212,39-212,40,99999,40-99999,327,3,31,14,62,4,605,670,N,N,N,N,568.7
0032393,49,482,49-482,49,482,49-482,4236,2,35,05,481,226,3,3,N,N,N,N,1229.9
0032394,24,99999,24-99999,39,198,39-198,339,2,40,14,14,1,376,476,N,N,N,N,506.1
0032395,12,99999,12-99999,36,408,36-408,339,1,38,14,10029,1,901,1016,N,N,N,N,1015.5
0032396,49,482,49-482,56,99999,56-99999,332,4,32,04,34886,32986,149,179,N,N,N,N,17.0
0032397,47,400,47-400,17,176,17-176,322,3,28,04,18629,41060,414,516,N,N,N,N,40.4
0032398,48,238,48-238,35,99999,35-99999,4237,3,34,05,409,66,46,54,N,N,N,N,69.7
0032399,06,472,06-472,12,422,12-422,337,4,40,14,515,9,2392,2919,N,N,N,N,2730.6
0032400,34,408,34-408,34,408,34-408,327,3,31,05,546,20272,7,7,N,N,N,N,73.0
0032401,18,294,18-294,17,99999,17-99999,4249,3,40,05,130,13,188,223,N,N,N,N,529.7
0032402,48,206,48-206,48,206,48-206,4236,1,43,04,66,39,66,78,N,N,N,N,52211.4
0032403,36,408,36-408,22,12940,22-12940,4238,2,34,14,1529,134,1200,1376,N,N,N,N,406.2
0032404,04,99999,04-99999,48,206,48-206,324,1,19,04,5242,6265,1002,1215,N,N,N,N,49.9
0032405,28,99999,28-99999,06,348,06-348,4931,4,34,14,47,1,1639,1849,N,N,N,N,13613.1
0032406,06,348,06-348,06,348,06-348,332,4,33,04,56531,5724,21,29,N,N,N,N,373.7
0032407,38,99999,38-99999,38,99999,38-99999,4241,1,28,05,72,68,3,4,N,N,N,N,431.0
0032408,09,408,09-408,36,104,36-104,326,3,24,04,25865,15357,116,145,N,N,N,N,116.9
0032409,31,420,31-420,29,312,29-312,4231,1,36,14,180,22,117,135,N,N,N,N,670.0
0032410,34,428,34-428,24,47900,24-47900,4231,1,36,14,285,3,147,174,N,N,N,N,12482.9
0032411,51,545,51-545,51,545,51-545,212,1,11,05,150,17533,10,13,N,N,N,N,104.5
0032412,17,176,17-176,21,99999,21-99999,4234,4,35,14,122,1,303,364,N,N,N,N,1075.4
0032413,26,220,26-220,26,220,26-220,332,1,24,14,61,1,49,59,N,N,N,N,2236.3
0032414,06,348,06-348,06,348,06-348,4248,2,08,05,314,94,13,19,N,N,N,N,3150.1
0032415,12,370,12-370,36,408,36-408,4231,3,36,14,56,5,1055,1251,N,N,N,N,886.3
0032416,41,440,41-440,41,440,41-440,4246,4,20,05,8547,13179,10,12,Y,N,N,H,424.6
0032417,26,220,26-220,26,220,26-220,4244,3,07,05,7529,9293,2,3,N,N,N,N,374.0
0032418,47,400,47-400,39,212,39-212,333,1,32,14,135,1,290,344,N,N,N,N,190.0
0032419,18,99999,18-99999,24,47900,24-47900,4232,2,39,04,361,304,500,654,N,N,N,N,168.1
0032420,48,206,48-206,40,99999,40-99999,4237,1,43,05,1929,622,156,174,N,N,N,N,867.6
0032421,15,99999,15-99999,15,99999,15-99999,212,2,12,04,593,39514,1,1,N,N,N,N,255.3
0032422,37,99999,37-99999,37,99999,37-99999,4236,3,35,14,80,2,18,22,N,N,N,N,609.6
0032423,41,99999,41-99999,04,38060,04-38060,4541,4,24,14,98,5,836,1061,N,N,N,N,2397.4
0032424,06,348,06-348,53,500,53-500,325,2,23,06,59699,32551,967,1322,N,N,N,N,219.0
0032425,36,104,36-104,36,104,36-104,45431,4,18,05,500,1101,12,15,N,N,N,P,2286.5
0032426,24,12580,24-12580,24,12580,24-12580,212,2,12,04,193,38736,6,6,N,N,N,N,1637.0
0032427,17,99999,17-99999,18,294,18-294,324,2,19,04,9458,42875,83,127,N,N,N,H,85.1
0032428,02,99999,02-99999,02,99999,02-99999,4238,1,38,04,3774,21,641,707,N,N,N,N,440.9
0032429,17,176,17-176,34,408,34-408,311,1,06,15,33446,39333,680,910,N,N,N,N,176.4
0032430,17,99999,17-99999,21,99999,21-99999,332,2,33,05,56093,30352,216,301,N,N,N,N,42.0
0032431,39,99999,39-99999,39,99999,39-99999,4234,4,35,05,2294,55,2,2,N,N,N,N,591.8
0032432,39,99999,39-99999,42,99999,42-99999,339,3,32,04,2483,251,290,335,N,N,N,N,851.8
0032433,29,99999,29-99999,40,538,40-538,325,2,37,14,438,8,144,175,N,N,N,N,490.5
0032434,36,408,36-408,36,408,36-408,4249,2,09,05,102,2,1,2,N,N,N,N,189.1
0032435,45,273,45-273,45,273,45-273,333,3,35,05,1356,18,7,7,N,N,N,N,250.1
0032436,55,376,55-376,19,99999,19-99999,4239,2,32,04,12949,54023,179,215,N,N,N,N,332.0
0032437,48,204,48-204,48,204,48-204,4236,2,35,05,79,1,25,30,N,N,N,N,1224.7
0032438,47,368,47-368,47,400,47-400,4244,4,43,05,7,5,191,211,Y,N,N,N,1607.6
0032439,56,99999,56-99999,46,99999,46-99999,321,4,26,04,7141,63556,45,66,N,N,N,N,53.4
0032440,21,99999,21-99999,21,99999,21-99999,311,1,05,05,198,75,33,49,Y,N,N,N,469.6
0032441,25,148,25-148,51,545,51-545,335,4,35,04,691,345,470,610,N,N,N,N,271.2
0032442,05,99999,05-99999,40,538,40-538,333,2,34,04,968,329,209,268,N,N,N,N,565.7
0032443,40,416,40-416,40,99999,40-99999,332,3,40,14,220,13,79,89,N,N,N,N,236.5
0032444,06,348,06-348,42,428,42-428,4236,4,35,04,11465,4919,2350,2687,N,N,N,N,84.9
0032445,12,422,12-422,13,122,13-122,321,2,26,04,4521,9042,429,469,N,N,N,N,20.3
0032446,48,206,48-206,48,206,48-206,4231,1,23,05,71,10,10,13,N,N,N,N,12320.4
0032447,17,99999,17-99999,19,99999,19-99999,4235,4,33,05,141,86,11,14,N,N,N,N,1012.3
0032448,12,422,12-422,06,348,06-348,314,4,37,14,2512,9,2140,2456,N,N,N,N,88.8
0032449,37,172,37-172,37,172,37-172,327,2,31,05,344,7292,15,21,N,N,N,N,1068.6
0032450,18,99999,18-99999,26,220,26-220,336,3,36,05,248117,36608,210,280,N,N,N,N,244.3
0032451,05,99999,05-99999,28,99999,28-99999,335,3,35,04,1014,81,247,314,N,N,N,N,347.5
0032452,47,314,47-314,29,476,29-476,4232,1,39,14,475,45,426,526,N,N,N,N,48.6
0032453,51,47900,51-47900,11,47900,11-47900,4241,1,43,05,37,4,18,21,N,N,N,N,2554.0
0032454,17,176,17-176,38,99999,38-99999,4234,4,23,04,54,1,524,592,N,N,N,N,20593.9
0032455,21,350,21-350,45,16700,45-16700,4233,4,26,04,18154,34518,496,612,N,Y,O,N,9.8
0032456,36,160,36-160,36,408,36-408,322,1,28,04,467,123,258,370,N,N,N,N,137.9
0032457,12,45300,12-45300,12,300,12-300,4237,1,34,14,51,6,126,155,N,N,N,N,1068.0
0032458,48,206,48-206,48,206,48-206,323,2,29,05,548,34,9,11,N,N,N,N,952.6
0032459,39,178,39-178,01,99999,01-99999,4239,1,40,14,1209,23,380,470,N,N,N,N,24500.9
0032460,17,176,17-176,39,178,39-178,339,2,24,04,62206,13643,260,316,N,N,N,N,98.4
0032461,06,348,06-348,06,348,06-348,311,1,07,05,780,316,17,23,N,N,N,N,2794.7
0032462,15,46520,15-46520,15,46520,15-46520,4234,3,21,04,10765,15,9,17,N,N,N,N,360.6
0032463,16,99999,16-99999,12,45300,12-45300,4244,1,03,06,17539,113026,1972,2702,Y,N,N,N,312.0
0032464,53,500,53-500,53,500,53-500,4241,2,28,05,29,27,16,21,N,N,N,N,4405.4
0032465,42,430,42-430,05,99999,05-99999,315,1,30,14,114,2,806,933,N,N,N,N,422.9
0032466,27,378,27-378,06,260,06-260,4234,3,28,11,2192,1,1476,1518,N,N,N,N,194.1
0032467,19,99999,19-99999,53,500,53-500,311,1,04,04,16811,38485,1615,2014,N,Y,O,N,258.6
0032468,25,99999,25-99999,33,148,33-148,325,2,24,04,45138,37452,78,115,N,N,N,N,71.7
0032469,36,104,36-104,34,408,34-408,4239,4,41,05,1183,23649,129,147,N,N,N,N,371.2
0032470,55,99999,55-99999,55,376,55-376,322,3,28,04,866,1091,64,72,N,N,N,N,123.7
0032471,47,314,47-314,47,314,47-314,4238,3,36,04,154,6,4,5,N,N,N,N,1268.1
0032472,27,99999,27-99999,27,99999,27-99999,337,1,26,05,7671,3287,5,9,N,N,N,N,145.0
0032473,36,408,36-408,36,408,36-408,339,4,24,04,21755,8438,23,29,N,N,N,N,22.3
0032474,48,238,48-238,48,238,48-238,4233,3,26,05,886,161,21,29,N,N,N,N,175.7
0032475,18,258,18-258,22,406,22-406,325,2,24,04,228395,28549,843,998,N,Y,O,N,73.8
0032476,40,99999,40-99999,40,416,40-416,212,2,11,05,1979,457709,32,34,N,N,N,N,14.8
0032477,04,38060,04-38060,04,38060,04-38060,4234,2,43,14,297,10,30,38,N,N,N,N,29756.6
0032478,41,99999,41-99999,06,472,06-472,322,1,27,04,11597,47705,433,569,N,N,N,N,61.9
0032479,49,482,49-482,27,378,27-378,326,2,37,14,28491,15,989,1325,N,N,N,N,272.4
0032480,01,99999,01-99999,01,99999,01-99999,212,4,15,05,1957,48936,61,76,N,N,N,N,30.6
0032481,51,00000,51-00000,06,99999,06-99999,326,3,20-24,02,85625,22665,2412,3156,N,N,N,N,30.8
0032482,13,122,13-122,45,99999,45-99999,322,1,28,04,1543,4256,131,142,N,N,N,N,194.5
0032483,39,99999,39-99999,26,220,26-220,321,4,26,05,357,2577,7,9,N,N,N,N,211.6
0032484,42,99999,42-99999,42,408,42-408,311,3,07,05,118,563,83,101,Y,N,N,N,6608.3
0032485,30,99999,30-99999,30,99999,30-99999,4231,4,36,14,66,3,229,314,N,N,N,N,1385.9
0032486,34,428,34-428,34,408,34-408,4238,1,34,04,6329,4521,61,82,N,N,N,N,277.9
0032487,05,99999,05-99999,47,368,47-368,311,3,06,04,11999,45210,100,107,N,N,N,N,386.9
0032488,17,176,17-176,17,99999,17-99999,4541,1,40,14,33,10,114,138,N,N,N,N,47366.6
0032489,18,99999,18-99999,18,294,18-294,333,3,34,14,28,4,68,358,N,Y,O,N,107.0
0032490,44,148,44-148,44,148,44-148,4233,2,31,04,214,228,2,3,N,N,N,N,221.5
0032491,06,488,06-488,30,99999,30-99999,4237,2,24,14,486,43,849,1310,N,Y,C,N,576.4
0032492,13,99999,13-99999,01,99999,01-99999,321,3,26,05,1990,45914,85,110,N,N,N,N,191.2
0032493,45,273,45-273,45,273,45-273,4236,4,35,05,447,113,5,6,N,N,N,N,1641.1
0032494,17,99999,17-99999,17,99999,17-99999,339,4,38,05,140,1,3,3,N,N,N,N,17149.9
0032495,18,99999,18-99999,18,99999,18-99999,212,2,12,04,189,47597,26,29,N,N,N,N,328.5
0032496,06,488,06-488,39,184,39-184,4232,3,39,04,323,133,2117,2463,N,N,N,N,114.3
0032497,01,99999,01-99999,05,99999,05-99999,325,1,24,04,35767,51195,424,616,N,N,N,N,17.2
0032498,06,99999,06-99999,06,488,06-488,334,3,40,14,769,15,232,386,N,N,N,N,120.9
0032499,42,430,42-430,39,184,39-184,4237,2,33,14,63,18,90,115,N,N,N,N,1509.2
0032500,36,464,36-464,17,176,17-176,4244,4,07,04,2161,1154,559,654,N,N,N,N,353.0
0032501,10,428,10-428,10,428,10-428,4236,2,35,04,275,2,9,9,N,N,N,N,352.7
0032502,04,536,04-536,24,12580,24-12580,323,4,29,14,263,6,1996,2364,N,N,N,N,81.5
0032503,41,99999,41-99999,53,500,53-500,332,4,33,04,2739,247,374,477,N,N,N,N,15.8
0032504,12,45300,12-45300,12,422,12-422,332,2,34,04,490,85,95,103,N,N,N,N,192.1
0032505,25,148,25-148,06,348,06-348,339,1,40,14,56,1,2575,2975,N,N,N,N,713.1
0032506,26,99999,26-99999,26,266,26-266,4247,2,36,05,57,50,102,133,N,N,N,N,1910.8
0032507,09,408,09-408,36,408,36-408,334,1,38,11,938,9,59,73,N,Y,O,N,553.7
0032508,41,440,41-440,41,440,41-440,325,3,23,05,144,27,12,15,N,N,N,N,600.9
0032509,36,408,36-408,36,408,36-408,311,1,05,04,933,434,10,14,Y,N,N,N,346.0
0032510,28,99999,28-99999,42,99999,42-99999,4238,1,35,04,481,131,868,1052,N,N,N,N,57.9
0032511,48,13140,48-13140,48,13140,48-13140,4931,3,07,05,5935,1400,14,14,N,N,N,N,201.2
0032512,01,142,01-142,01,99999,01-99999,4246,2,20,05,118,118,48,54,N,N,N,H,1207.9
0032513,17,99999,17-99999,17,99999,17-99999,4235,2,32,05,240,157,3,3,N,N,N,N,468.2
0032514,18,99999,18-99999,18,99999,18-99999,4239,1,32,05,43,56,14,14,N,N,N,N,1247.5
0032515,28,99999,28-99999,28,99999,28-99999,4247,1,43,08,11,18,16,16,N,N,N,N,127.0
0032516,06,488,06-488,48,206,48-206,332,4,34,04,25886,32,1450,1788,N,N,N,N,180.1
0032517,51,545,51-545,51,545,51-545,4246,2,31,05,684,26223,9,12,N,N,N,N,476.2
0032518,26,99999,26-99999,26,99999,26-99999,4246,1,20,05,904,1707,150,184,N,N,N,H,4962.9
0032519,55,99999,55-99999,55,376,55-376,4238,1,34,14,133,1,160,183,N,N,N,N,1091.5
0032520,12,45300,12-45300,12,99999,12-99999,326,2,24,04,58828,37243,86,111,N,N,N,N,82.8
0032521,39,178,39-178,39,212,39-212,4238,4,33,14,1496,10,26,30,N,N,N,N,884.1
0032522,48,238,48-238,48,99999,48-99999,4239,1,41,04,2935,33962,177,194,N,Y,M,N,31.4
0032523,06,348,06-348,06,488,06-488,321,3,26,05,163,57,359,393,N,N,N,N,101.7
0032524,25,148,25-148,25,148,25-148,323,1,29,14,13,1,41,45,N,N,N,N,2504.7
0032525,29,99999,29-99999,29,99999,29-99999,4245,2,02,05,6621,1644,14,14,N,N,N,N,4029.1
0032526,51,40060,51-40060,09,408,09-408,325,2,21,04,1,5,360,434,N,N,N,H,18.2
0032527,40,538,40-538,40,99999,40-99999,4249,3,23,04,1850,3165,78,90,N,N,N,N,168.2
0032528,05,99999,05-99999,05,99999,05-99999,212,3,12,06,1140,207652,8,8,N,N,N,N,539.3
0032529,48,206,48-206,12,45300,12-45300,4236,2,35,14,33,1,908,1183,N,N,N,N,8570.4
0032530,36,408,36-408,36,408,36-408,332,4,40,04,6375,18,12,14,N,N,N,N,2309.5
0032531,48,99999,48-99999,48,206,48-206,4244,4,03,04,7122,17668,471,561,Y,N,N,N,421.8
0032532,04,536,04-536,24,12580,24-12580,339,2,38,04,46,7,1980,2329,N,N,N,N,497.3
0032533,45,273,45-273,37,450,37-450,322,2,28,04,2651,3954,176,227,N,N,N,N,313.1
0032534,55,99999,55-99999,55,376,55-376,325,2,17,05,18278,57134,76,88,Y,N,N,P,144.8
0032535,27,378,27-378,06,41740,06-41740,4541,1,35,14,12,2,1531,1965,N,N,N,N,975000.0
0032536,38,99999,38-99999,48,288,48-288,4541,4,40,14,8,1,1192,1391,N,N,N,N,4270.6
0032537,29,476,29-476,04,38060,04-38060,326,1,24,04,1297,27,1283,1515,N,N,N,N,782.2
0032538,42,428,42-428,42,430,42-430,311,2,06,04,2170,1157,251,298,Y,N,N,N,208.9
0032539,24,12580,24-12580,42,99999,42-99999,322,4,28,05,425,637,72,99,N,N,N,N,118.9
0032540,06,99999,06-99999,06,348,06-348,323,4,29,14,81,5,108,141,N,N,N,N,1005.4
0032541,32,99999,32-99999,53,500,53-500,5111,1,29,14,9,2,546,699,N,N,N,N,78.7
0032542,13,496,13-496,45,99999,45-99999,4235,3,32,05,259,291,63,68,N,N,N,N,486.0
0032543,01,380,01-380,01,380,01-380,45431,4,19,04,38,141,16,25,N,N,N,H,121.8
0032544,06,488,06-488,27,378,27-378,312,2,08,15,111253,19484,1573,2165,Y,N,N,N,42.3
0032545,09,25540,09-25540,06,348,06-348,4238,1,40,14,337,23,2480,2865,N,N,N,N,426.8
0032546,37,268,37-268,27,378,27-378,335,4,35,14,7200,11,942,1209,N,N,N,N,109.5
0032547,42,408,42-408,39,198,39-198,331,2,32,04,66277,75401,374,443,N,N,N,N,10.4
0032548,29,476,29-476,42,408,42-408,4243,3,30,04,152855,8726,803,883,N,N,N,N,11.5
0032549,39,198,39-198,39,99999,39-99999,335,1,35,14,9068,16,99,126,N,N,N,N,379.1
0032550,30,99999,30-99999,30,99999,30-99999,4244,2,43,05,920,678,178,249,Y,N,N,N,1561.8
0032551,06,348,06-348,06,348,06-348,313,3,23,05,348,110,3,3,N,N,N,N,1191.1
0032552,08,216,08-216,12,99999,12-99999,339,4,40,14,154,1,1643,2028,N,N,N,N,3028.6
0032553,40,538,40-538,40,416,40-416,327,3,40,05,6027,27897,103,114,N,N,N,N,25.6
0032554,28,99999,28-99999,06,348,06-348,311,2,05,04,49863,36132,1681,1916,Y,N,N,N,321.9
0032555,31,420,31-420,31,99999,31-99999,4246,4,20,05,1132,3074,200,221,N,N,N,H,96.2
0032556,23,99999,23-99999,51,99999,51-99999,4244,1,03,04,3798,37977,944,1157,Y,N,N,N,56.1
0032557,09,408,09-408,06,348,06-348,4249,4,21,04,25078,6339,2438,2796,N,N,N,N,42.6
0032558,26,266,26-266,21,178,21-178,336,1,37,14,3638,105,303,414,N,N,N,N,205.9
0032559,42,430,42-430,42,430,42-430,4231,3,36,05,288,5,38,48,N,N,N,N,4034.7
0032560,17,476,17-476,17,476,17-476,212,2,12,05,113,47435,23,33,N,N,N,N,420.7
0032561,06,41740,06-41740,06,348,06-348,4244,4,43,04,2443,1714,58,75,Y,N,N,N,288.3
0032562,39,184,39-184,39,184,39-184,321,1,24,05,750,224,7,9,N,N,N,N,7.9
0032563,37,99999,37-99999,37,99999,37-99999,4245,1,12,04,4,44,15,15,N,N,N,N,2139.2
0032564,30,99999,30-99999,30,99999,30-99999,4249,4,04,05,911,3617,53,71,N,N,N,N,197.6
0032565,09,25540,09-25540,34,408,34-408,333,1,40,14,35,1,106,124,N,N,N,N,1192.2
0032566,06,488,06-488,06,488,06-488,326,1,24,14,22,11,62,76,N,N,N,N,59.0
0032567,27,378,27-378,27,378,27-378,4244,2,05,05,194,81,7,10,Y,N,N,N,171.8
0032568,26,266,26-266,36,99999,36-99999,336,4,36,04,2738,1039,555,794,N,Y,C,N,186.4
0032569,55,376,55-376,04,38060,04-38060,311,4,07,04,1664,441,1472,1899,N,N,N,N,146.3
0032570,51,47900,51-47900,51,47900,51-47900,212,4,12,05,254,30291,4,4,N,N,N,N,289.0
0032571,35,99999,35-99999,35,99999,35-99999,4245,3,02,04,9311,60422,24,24,N,N,N,N,125.3
0032572,24,99999,24-99999,24,12580,24-12580,4245,2,02,04,5356,56981,51,69,N,N,N,N,1.3
0032573,26,99999,26-99999,26,99999,26-99999,4236,2,35,05,101,9,15,16,N,N,N,N,1292.1
0032574,21,178,21-178,21,99999,21-99999,45431,2,19,05,45,90,7,10,N,N,N,H,73.5
0032575,26,266,26-266,26,266,26-266,336,2,40,04,357,59,5,7,N,N,N,N,450.4
0032576,12,99999,12-99999,12,99999,12-99999,4246,4,20,05,10,27,12,12,N,N,N,H,14665.9
0032577,48,12420,48-12420,48,12420,48-12420,4244,4,07,05,17605,40635,3,3,N,N,N,N,239.8
0032578,47,99999,47-99999,21,99999,21-99999,333,3,34,05,5391,1305,240,309,N,N,N,N,1462.9
0032579,12,45300,12-45300,12,45300,12-45300,4247,4,18,04,6838,15540,3,3,N,N,N,P,4529.7
0032580,06,472,06-472,06,348,06-348,4246,2,24,14,305,27,330,394,N,N,N,N,383.3
0032581,39,198,39-198,09,408,09-408,337,2,30,14,789,21,535,628,N,N,N,N,69.3
0032582,19,99999,19-99999,46,99999,46-99999,4238,2,36,14,208,5,166,186,N,N,N,N,1021.7
0032583,42,99999,42-99999,34,408,34-408,332,3,33,05,8144,31,70,77,N,N,N,N,340.0
0032584,36,160,36-160,47,99999,47-99999,332,1,40,04,1442,165,743,866,N,N,N,N,572.8
0032585,51,545,51-545,36,104,36-104,333,1,34,04,2572,493,437,601,N,N,N,N,387.5
0032586,01,99999,01-99999,01,99999,01-99999,4244,2,07,05,204,188,9,9,Y,N,N,N,3247.3
0032587,42,428,42-428,36,160,36-160,326,1,24,05,7746,5247,262,389,N,Y,C,N,30.6
0032588,06,99999,06-99999,06,99999,06-99999,311,3,04,05,5210,9516,54,71,N,N,N,N,1158.9
0032589,48,206,48-206,20,312,20-312,332,3,33,14,145,9,444,537,N,N,N,N,1264.8
0032590,04,38060,04-38060,04,38060,04-38060,4238,2,34,14,219,5,11,16,N,N,N,N,13768.9
0032591,37,99999,37-99999,18,258,18-258,339,4,40,04,6565,251,541,774,N,N,N,N,162.5
0032592,13,122,13-122,31,99999,31-99999,4231,4,36,14,99,3,866,1053,N,N,N,N,480.3
0032593,32,332,32-332,32,332,32-332,4246,3,24,04,46,144,3,3,N,N,N,N,904.4
0032594,13,99999,13-99999,39,198,39-198,4238,1,43,14,662,67,536,701,N,N,N,N,840.1
0032595,26,266,26-266,26,266,26-266,314,3,40,05,284,11,7,10,N,N,N,N,29.3
0032596,39,99999,39-99999,39,99999,39-99999,4246,3,24,05,333,290,23,27,N,N,N,N,205.9
0032597,26,266,26-266,26,266,26-266,331,4,33,05,8719,1165,5,5,N,N,N,N,56.3
0032598,06,488,06-488,06,488,06-488,4244,4,43,05,10668,14972,50,70,N,N,N,N,654.2
0032599,35,99999,35-99999,38,99999,38-99999,321,2,26,14,297,23,916,1493,N,N,N,N,40.1
0032600,06,488,06-488,06,472,06-472,327,1,31,04,3719,41507,42,53,N,N,N,N,216.8
0032601,31,420,31-420,11,47900,11-47900,314,3,30,14,11,5,1014,1152,N,N,N,N,59.0
0032602,29,99999,29-99999,29,99999,29-99999,4931,1,19,05,2268,5294,32,43,N,N,N,H,13.0
0032603,42,408,42-408,51,47900,51-47900,332,3,32,05,16456,39716,149,186,N,N,N,N,51.0
0032604,36,464,36-464,36,408,36-408,311,2,07,15,4001,43800,224,377,N,N,N,N,96.9
0032605,47,400,47-400,12,99999,12-99999,4236,1,35,14,403,35,536,640,N,N,N,N,1243.7
0032606,27,378,27-378,12,99999,12-99999,323,4,29,14,18,1,1352,1632,N,N,N,N,13644.0
0032607,51,40060,51-40060,51,40060,51-40060,4236,3,35,04,25,3,2,2,N,N,N,N,8430.8
0032608,01,99999,01-99999,17,176,17-176,311,1,05,04,2014,822,629,751,Y,N,N,N,391.7
0032609,13,99999,13-99999,47,99999,47-99999,4238,2,34,04,5082,301,178,212,N,N,N,N,397.9
0032610,26,220,26-220,26,220,26-220,4245,2,04,05,188,767,10,12,N,N,N,N,292.3
0032611,37,172,37-172,37,450,37-450,4232,4,39,04,477,66,115,153,N,N,N,N,368.1
0032612,44,148,44-148,09,408,09-408,4235,4,32,05,1050,226,84,106,N,N,N,N,71.6
0032613,17,176,17-176,55,376,55-376,4931,1,43,04,90518,39340,137,159,Y,N,N,N,590.8
0032614,48,99999,48-99999,48,99999,48-99999,4249,1,22,05,1155,4602,8,8,N,N,N,N,747.5
0032615,48,288,48-288,48,288,48-288,4248,4,08,05,2780,4314,14,16,N,N,N,N,545.8
0032616,16,99999,16-99999,16,99999,16-99999,332,4,33,05,101,129,8,10,N,N,N,N,79.8
0032617,27,378,27-378,27,378,27-378,323,1,29,05,296,31,18,26,N,N,N,N,2181.4
0032618,12,99999,12-99999,48,206,48-206,339,4,38,14,14139,10,954,1230,N,N,N,N,227.3
0032619,53,99999,53-99999,53,99999,53-99999,4231,3,24,05,352,102,100,112,N,N,N,N,914.4
0032620,41,440,41-440,41,99999,41-99999,325,3,22,04,4679,29731,40,48,N,N,N,N,29.0
0032621,06,260,06-260,48,206,48-206,4541,4,35,14,7,1,1301,1632,N,N,N,N,7980.6
0032622,37,172,37-172,37,99999,37-99999,327,1,10,05,667,904,238,282,N,N,N,N,228.3
0032623,48,206,48-206,01,99999,01-99999,333,3,40,14,59,6,559,643,N,N,N,N,240.1
0032624,42,428,42-428,45,99999,45-99999,4239,1,40,14,95,1,530,636,N,N,N,N,795.0
0032625,33,99999,33-99999,50,99999,50-99999,337,1,26,14,129,33,93,110,N,N,N,N,294.7
0032626,53,99999,53-99999,06,348,06-348,326,3,40,04,17702,13472,910,1262,N,N,N,N,15.1
0032627,48,206,48-206,48,206,48-206,4238,1,34,04,26992,2658,61,81,N,N,N,N,342.2
0032628,17,176,17-176,28,99999,28-99999,325,4,20,04,5380,4118,598,703,N,N,N,H,261.3
0032629,29,312,29-312,29,312,29-312,4931,4,43,05,26622,37082,49,75,Y,N,N,N,524.5
0032630,17,176,17-176,17,176,17-176,311,4,05,05,543,381,49,57,Y,N,N,N,4315.6
0032631,06,348,06-348,48,288,48-288,4232,2,39,04,8871,90,1370,1549,N,N,N,N,326.6
